cik	companyname	adsh	date	tag	label	value	report	datatype
1124941	BEACON ROOFING SUPPLY INC	0001144204-13-064596	20130930	EffectiveIncomeTaxRateReconciliationDeductionsOther	Tax reserves	0.0016	https://www.sec.gov/Archives/edgar/data/1124941/000114420413064596/R62.htm	percent	
1124941	BEACON ROOFING SUPPLY INC	0001144204-13-064596	20120930	EffectiveIncomeTaxRateReconciliationDeductionsOther	Tax reserves	0.0000	https://www.sec.gov/Archives/edgar/data/1124941/000114420413064596/R62.htm	percent	
1124941	BEACON ROOFING SUPPLY INC	0001144204-13-064596	20110930	EffectiveIncomeTaxRateReconciliationDeductionsOther	Tax reserves	-0.0028	https://www.sec.gov/Archives/edgar/data/1124941/000114420413064596/R62.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-13-457721	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Qualified domestic production incentives, rate	-0.0280	https://www.sec.gov/Archives/edgar/data/794172/000119312513457721/R33.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-13-457721	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Qualified domestic production incentives, rate	-0.0250	https://www.sec.gov/Archives/edgar/data/794172/000119312513457721/R33.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-13-457721	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Qualified domestic production incentives, rate	-0.0250	https://www.sec.gov/Archives/edgar/data/794172/000119312513457721/R33.htm	percent	
80420	POWELL INDUSTRIES INC	0001564590-13-001396	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0300	https://www.sec.gov/Archives/edgar/data/80420/000156459013001396/R56.htm	percent	
80420	POWELL INDUSTRIES INC	0001564590-13-001396	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0300	https://www.sec.gov/Archives/edgar/data/80420/000156459013001396/R56.htm	percent	
80420	POWELL INDUSTRIES INC	0001564590-13-001396	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.1600	https://www.sec.gov/Archives/edgar/data/80420/000156459013001396/R56.htm	percent	
836157	LINDSAY CORP	0001193125-13-403973	20110831	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction, percentage	-0.0230	https://www.sec.gov/Archives/edgar/data/836157/000119312513403973/R58.htm	percent	
836157	LINDSAY CORP	0001193125-13-403973	20120831	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction, percentage	-0.0290	https://www.sec.gov/Archives/edgar/data/836157/000119312513403973/R58.htm	percent	
836157	LINDSAY CORP	0001193125-13-403973	20130831	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction, percentage	-0.0250	https://www.sec.gov/Archives/edgar/data/836157/000119312513403973/R58.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction	-0.0080	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction	-0.0050	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction	-0.0600	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
68709	MTS SYSTEMS CORP	0000897101-13-001762	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0100	https://www.sec.gov/Archives/edgar/data/68709/000089710113001762/R63.htm	percent	
68709	MTS SYSTEMS CORP	0000897101-13-001762	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0200	https://www.sec.gov/Archives/edgar/data/68709/000089710113001762/R63.htm	percent	
68709	MTS SYSTEMS CORP	0000897101-13-001762	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0200	https://www.sec.gov/Archives/edgar/data/68709/000089710113001762/R63.htm	percent	
1001039	WALT DISNEY CO/	0001001039-13-000164	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction	-0.0250	https://www.sec.gov/Archives/edgar/data/1001039/000100103913000164/R74.htm	percent	
1001039	WALT DISNEY CO/	0001001039-13-000164	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction	-0.0250	https://www.sec.gov/Archives/edgar/data/1001039/000100103913000164/R74.htm	percent	
1001039	WALT DISNEY CO/	0001001039-13-000164	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction	-0.0230	https://www.sec.gov/Archives/edgar/data/1001039/000100103913000164/R74.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0001193125-13-453925	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities	0.0090	https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/R140.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0001193125-13-453925	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities	0.0060	https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/R140.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0001193125-13-453925	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities	0.0060	https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/R140.htm	percent	
1137411	ROCKWELL COLLINS INC	0001137411-13-000174	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic manufacturing deduction	-0.0200	https://www.sec.gov/Archives/edgar/data/1137411/000113741113000174/R99.htm	percent	
1137411	ROCKWELL COLLINS INC	0001137411-13-000174	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic manufacturing deduction	-0.0190	https://www.sec.gov/Archives/edgar/data/1137411/000113741113000174/R99.htm	percent	
1137411	ROCKWELL COLLINS INC	0001137411-13-000174	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic manufacturing deduction	-0.0210	https://www.sec.gov/Archives/edgar/data/1137411/000113741113000174/R99.htm	percent	
859737	HOLOGIC INC	0001193125-13-453681	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.2030	https://www.sec.gov/Archives/edgar/data/859737/000119312513453681/R81.htm	percent	
33619	ESTERLINE TECHNOLOGIES CORP	0001193125-13-480978	20121031	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic manufacturing deduction	-0.0230	https://www.sec.gov/Archives/edgar/data/33619/000119312513480978/R70.htm	percent	
33619	ESTERLINE TECHNOLOGIES CORP	0001193125-13-480978	20111031	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic manufacturing deduction	-0.0130	https://www.sec.gov/Archives/edgar/data/33619/000119312513480978/R70.htm	percent	
33619	ESTERLINE TECHNOLOGIES CORP	0001193125-13-480978	20131031	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic manufacturing deduction	-0.0140	https://www.sec.gov/Archives/edgar/data/33619/000119312513480978/R70.htm	percent	
859737	HOLOGIC INC	0001193125-13-453681	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0120	https://www.sec.gov/Archives/edgar/data/859737/000119312513453681/R81.htm	percent	
859737	HOLOGIC INC	0001193125-13-453681	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activities deduction	-0.0410	https://www.sec.gov/Archives/edgar/data/859737/000119312513453681/R81.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-13-000020	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Manufacturing deduction	-0.0080	https://www.sec.gov/Archives/edgar/data/854775/000085477513000020/R63.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-13-000020	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Manufacturing deduction	0.0020	https://www.sec.gov/Archives/edgar/data/854775/000085477513000020/R63.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-13-000020	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Manufacturing deduction	-0.0310	https://www.sec.gov/Archives/edgar/data/854775/000085477513000020/R63.htm	percent	
829224	STARBUCKS CORP	0000829224-13-000044	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction, Total	-0.0810	https://www.sec.gov/Archives/edgar/data/829224/000082922413000044/R79.htm	percent	
829224	STARBUCKS CORP	0000829224-13-000044	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction, Total	0.0070	https://www.sec.gov/Archives/edgar/data/829224/000082922413000044/R79.htm	percent	
829224	STARBUCKS CORP	0000829224-13-000044	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	Domestic production activity deduction, Total	0.0080	https://www.sec.gov/Archives/edgar/data/829224/000082922413000044/R79.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001308547-13-000011	20110930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	U.S. manufacturing tax incentives	-0.0190	https://www.sec.gov/Archives/edgar/data/1308547/000130854713000011/R78.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001308547-13-000011	20120930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	U.S. manufacturing tax incentives	-0.0210	https://www.sec.gov/Archives/edgar/data/1308547/000130854713000011/R78.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001308547-13-000011	20130930	EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities	U.S. manufacturing tax incentives	-0.0230	https://www.sec.gov/Archives/edgar/data/1308547/000130854713000011/R78.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0001193125-13-453925	20110930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Income from equity affiliates	-0.0330	https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/R140.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0001193125-13-453925	20120930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Income from equity affiliates	-0.0400	https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/R140.htm	percent	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0001193125-13-453925	20130930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Income from equity affiliates	-0.0430	https://www.sec.gov/Archives/edgar/data/2969/000119312513453925/R140.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20110930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Non-taxed equity earnings	-0.0210	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20120930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Non-taxed equity earnings	-0.0400	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20130930	EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary	Non-taxed equity earnings	-0.3030	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
80420	POWELL INDUSTRIES INC	0001564590-13-001396	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-0.0100	https://www.sec.gov/Archives/edgar/data/80420/000156459013001396/R56.htm	percent	
80420	POWELL INDUSTRIES INC	0001564590-13-001396	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0100	https://www.sec.gov/Archives/edgar/data/80420/000156459013001396/R56.htm	percent	
80420	POWELL INDUSTRIES INC	0001564590-13-001396	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.3300	https://www.sec.gov/Archives/edgar/data/80420/000156459013001396/R56.htm	percent	
74046	OIL DRI CORP OF AMERICA	0000074046-13-000015	20130731	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Difference in effective tax rate of foreign subsidiaries	-0.0080	https://www.sec.gov/Archives/edgar/data/74046/000007404613000015/R51.htm	percent	
74046	OIL DRI CORP OF AMERICA	0000074046-13-000015	20120731	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Difference in effective tax rate of foreign subsidiaries	0.0120	https://www.sec.gov/Archives/edgar/data/74046/000007404613000015/R51.htm	percent	
74046	OIL DRI CORP OF AMERICA	0000074046-13-000015	20110731	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Difference in effective tax rate of foreign subsidiaries	-0.0240	https://www.sec.gov/Archives/edgar/data/74046/000007404613000015/R51.htm	percent	
896400	MULTIMEDIA GAMES HOLDING COMPANY, INC.	0000896400-13-000055	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign income tax expense, net of federal benefit	0.0420	https://www.sec.gov/Archives/edgar/data/896400/000089640013000055/R58.htm	percent	
896400	MULTIMEDIA GAMES HOLDING COMPANY, INC.	0000896400-13-000055	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign income tax expense, net of federal benefit	-0.0040	https://www.sec.gov/Archives/edgar/data/896400/000089640013000055/R58.htm	percent	
896400	MULTIMEDIA GAMES HOLDING COMPANY, INC.	0000896400-13-000055	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign income tax expense, net of federal benefit	0.0000	https://www.sec.gov/Archives/edgar/data/896400/000089640013000055/R58.htm	percent	
68709	MTS SYSTEMS CORP	0000897101-13-001762	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Impact from foreign operations	-0.0200	https://www.sec.gov/Archives/edgar/data/68709/000089710113001762/R63.htm	percent	
68709	MTS SYSTEMS CORP	0000897101-13-001762	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Impact from foreign operations	-0.0200	https://www.sec.gov/Archives/edgar/data/68709/000089710113001762/R63.htm	percent	
68709	MTS SYSTEMS CORP	0000897101-13-001762	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Impact from foreign operations	-0.0100	https://www.sec.gov/Archives/edgar/data/68709/000089710113001762/R63.htm	percent	
880446	VITESSE SEMICONDUCTOR CORP	0001445305-13-003105	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign taxes, Percent	-0.8570	https://www.sec.gov/Archives/edgar/data/880446/000144530513003105/R54.htm	percent	
880446	VITESSE SEMICONDUCTOR CORP	0001445305-13-003105	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign taxes, Percent	0.0510	https://www.sec.gov/Archives/edgar/data/880446/000144530513003105/R54.htm	percent	
880446	VITESSE SEMICONDUCTOR CORP	0001445305-13-003105	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign taxes, Percent	0.0000	https://www.sec.gov/Archives/edgar/data/880446/000144530513003105/R54.htm	percent	
1001039	WALT DISNEY CO/	0001001039-13-000164	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Earnings in jurisdictions taxed at rates different from the statutory U.S. federal rate	-0.0020	https://www.sec.gov/Archives/edgar/data/1001039/000100103913000164/R74.htm	percent	
1001039	WALT DISNEY CO/	0001001039-13-000164	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Earnings in jurisdictions taxed at rates different from the statutory U.S. federal rate	-0.0050	https://www.sec.gov/Archives/edgar/data/1001039/000100103913000164/R74.htm	percent	
1001039	WALT DISNEY CO/	0001001039-13-000164	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Earnings in jurisdictions taxed at rates different from the statutory U.S. federal rate	-0.0190	https://www.sec.gov/Archives/edgar/data/1001039/000100103913000164/R74.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Lower rates on Foreign operations	-0.0140	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Lower rates on Foreign operations	-0.0390	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
825410	LANDAUER INC	0000825410-13-000016	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Lower rates on Foreign operations	-0.1110	https://www.sec.gov/Archives/edgar/data/825410/000082541013000016/R54.htm	percent	
836157	LINDSAY CORP	0001193125-13-403973	20110831	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differences, percentage	-0.0050	https://www.sec.gov/Archives/edgar/data/836157/000119312513403973/R58.htm	percent	
836157	LINDSAY CORP	0001193125-13-403973	20120831	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differences, percentage	-0.0050	https://www.sec.gov/Archives/edgar/data/836157/000119312513403973/R58.htm	percent	
836157	LINDSAY CORP	0001193125-13-403973	20130831	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differences, percentage	-0.0010	https://www.sec.gov/Archives/edgar/data/836157/000119312513403973/R58.htm	percent	
1546640	ADT CORP	0001546640-13-000022	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Non-U.S. net earnings	-0.0060	https://www.sec.gov/Archives/edgar/data/1546640/000154664013000022/R57.htm	percent	
1546640	ADT CORP	0001546640-13-000022	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Non-U.S. net earnings	-0.0070	https://www.sec.gov/Archives/edgar/data/1546640/000154664013000022/R57.htm	percent	
1546640	ADT CORP	0001546640-13-000022	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Non-U.S. net earnings	-0.0050	https://www.sec.gov/Archives/edgar/data/1546640/000154664013000022/R57.htm	percent	
1479426	DYNAVOX INC.	0001193125-13-450086	20130630	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0017	https://www.sec.gov/Archives/edgar/data/1479426/000119312513450086/R60.htm	percent	
1479426	DYNAVOX INC.	0001193125-13-450086	20120630	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-0.0015	https://www.sec.gov/Archives/edgar/data/1479426/000119312513450086/R60.htm	percent	
1479426	DYNAVOX INC.	0001193125-13-450086	20110630	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0135	https://www.sec.gov/Archives/edgar/data/1479426/000119312513450086/R60.htm	percent	
1066026	CONCUR TECHNOLOGIES INC	0001066026-13-000022	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differentials	-1.5170	https://www.sec.gov/Archives/edgar/data/1066026/000106602613000022/R67.htm	percent	
1066026	CONCUR TECHNOLOGIES INC	0001066026-13-000022	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differentials	0.0320	https://www.sec.gov/Archives/edgar/data/1066026/000106602613000022/R67.htm	percent	
1066026	CONCUR TECHNOLOGIES INC	0001066026-13-000022	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differentials	-0.6230	https://www.sec.gov/Archives/edgar/data/1066026/000106602613000022/R67.htm	percent	
1493594	M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001193125-13-462528	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-0.2840	https://www.sec.gov/Archives/edgar/data/1493594/000119312513462528/R86.htm	percent	
1493594	M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001193125-13-462528	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-0.0950	https://www.sec.gov/Archives/edgar/data/1493594/000119312513462528/R86.htm	percent	
1493594	M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001193125-13-462528	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	1.5790	https://www.sec.gov/Archives/edgar/data/1493594/000119312513462528/R86.htm	percent	
857005	PTC INC.	0000857005-13-000038	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differences	-0.1500	https://www.sec.gov/Archives/edgar/data/857005/000085700513000038/R57.htm	percent	
857005	PTC INC.	0000857005-13-000038	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differences	-0.1600	https://www.sec.gov/Archives/edgar/data/857005/000085700513000038/R57.htm	percent	
857005	PTC INC.	0000857005-13-000038	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differences	-0.2600	https://www.sec.gov/Archives/edgar/data/857005/000085700513000038/R57.htm	percent	
33619	ESTERLINE TECHNOLOGIES CORP	0001193125-13-480978	20131031	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Difference in foreign tax rates	-0.0110	https://www.sec.gov/Archives/edgar/data/33619/000119312513480978/R70.htm	percent	
33619	ESTERLINE TECHNOLOGIES CORP	0001193125-13-480978	20111031	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Difference in foreign tax rates	-0.0020	https://www.sec.gov/Archives/edgar/data/33619/000119312513480978/R70.htm	percent	
33619	ESTERLINE TECHNOLOGIES CORP	0001193125-13-480978	20121031	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Difference in foreign tax rates	-0.0230	https://www.sec.gov/Archives/edgar/data/33619/000119312513480978/R70.htm	percent	
859737	HOLOGIC INC	0001193125-13-453681	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0310	https://www.sec.gov/Archives/edgar/data/859737/000119312513453681/R81.htm	percent	
859737	HOLOGIC INC	0001193125-13-453681	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0080	https://www.sec.gov/Archives/edgar/data/859737/000119312513453681/R81.htm	percent	
859737	HOLOGIC INC	0001193125-13-453681	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0010	https://www.sec.gov/Archives/edgar/data/859737/000119312513453681/R81.htm	percent	
805305	QUIKSILVER INC	0001193125-13-483245	20131031	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differential	-0.0920	https://www.sec.gov/Archives/edgar/data/805305/000119312513483245/R79.htm	percent	
805305	QUIKSILVER INC	0001193125-13-483245	20111031	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differential	-0.1220	https://www.sec.gov/Archives/edgar/data/805305/000119312513483245/R79.htm	percent	
805305	QUIKSILVER INC	0001193125-13-483245	20121031	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differential	-0.1120	https://www.sec.gov/Archives/edgar/data/805305/000119312513483245/R79.htm	percent	
230498	ROCK-TENN CO	0000230498-13-000128	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-0.0250	https://www.sec.gov/Archives/edgar/data/230498/000023049813000128/R61.htm	percent	
230498	ROCK-TENN CO	0000230498-13-000128	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0020	https://www.sec.gov/Archives/edgar/data/230498/000023049813000128/R61.htm	percent	
230498	ROCK-TENN CO	0000230498-13-000128	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-0.0190	https://www.sec.gov/Archives/edgar/data/230498/000023049813000128/R61.htm	percent	
897723	SANMINA CORP	0000897723-13-000023	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Effect of foreign operations	-0.0817	https://www.sec.gov/Archives/edgar/data/897723/000089772313000023/R62.htm	percent	
897723	SANMINA CORP	0000897723-13-000023	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Effect of foreign operations	0.0957	https://www.sec.gov/Archives/edgar/data/897723/000089772313000023/R62.htm	percent	
897723	SANMINA CORP	0000897723-13-000023	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Effect of foreign operations	0.2173	https://www.sec.gov/Archives/edgar/data/897723/000089772313000023/R62.htm	percent	
909832	COSTCO WHOLESALE CORP /NEW	0001445305-13-002422	20130831	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign taxes, net (percent)	-0.0280	https://www.sec.gov/Archives/edgar/data/909832/000144530513002422/R63.htm	percent	
909832	COSTCO WHOLESALE CORP /NEW	0001445305-13-002422	20110831	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign taxes, net (percent)	-0.0280	https://www.sec.gov/Archives/edgar/data/909832/000144530513002422/R63.htm	percent	
909832	COSTCO WHOLESALE CORP /NEW	0001445305-13-002422	20120831	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign taxes, net (percent)	-0.0220	https://www.sec.gov/Archives/edgar/data/909832/000144530513002422/R63.htm	percent	
1124941	BEACON ROOFING SUPPLY INC	0001144204-13-064596	20130930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign income taxes	-0.0002	https://www.sec.gov/Archives/edgar/data/1124941/000114420413064596/R62.htm	percent	
1124941	BEACON ROOFING SUPPLY INC	0001144204-13-064596	20120930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign income taxes	-0.0009	https://www.sec.gov/Archives/edgar/data/1124941/000114420413064596/R62.htm	percent	
1124941	BEACON ROOFING SUPPLY INC	0001144204-13-064596	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign income taxes	-0.0033	https://www.sec.gov/Archives/edgar/data/1124941/000114420413064596/R62.htm	percent	
829224	STARBUCKS CORP	0000829224-13-000044	20110930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Benefits and taxes related to foreign operations, Total	0.0310	https://www.sec.gov/Archives/edgar/data/829224/000082922413000044/R79.htm	percent	
